state,district,crop,season,year_start,year_end,area_hectare,production,yield_per_hectare,production_unit,yield_unit
Uttar Pradesh,Hathras,Potato,Rabi,2021,2022,50928.0,1909800.0,37.5,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Potato,Rabi,2022,2023,50966.0,1911218.0,37.5,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Rapeseed &Mustard,Rabi,2020,2021,9091.0,17778.0,1.96,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Rapeseed &Mustard,Rabi,2021,2022,15112.0,33095.0,2.19,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Rapeseed &Mustard,Rabi,2022,2023,16778.0,30486.0,1.82,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Rice,Kharif,2020,2021,24242.0,66472.0,2.74,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Rice,Kharif,2021,2022,22304.0,53797.0,2.41,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Rice,Kharif,2022,2023,21875.0,54513.0,2.49,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Rice,Summer,2020,2021,12.0,42.0,3.5,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Rice,Summer,2022,2023,4.0,14.0,3.5,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Sesamum,Kharif,2020,2021,219.0,68.0,0.31,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Sesamum,Kharif,2021,2022,82.0,19.0,0.23,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Sesamum,Kharif,2022,2023,54.0,13.0,0.24,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Sunflower,Summer,2020,2021,27.0,37.0,1.37,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Sunflower,Summer,2021,2022,9.0,12.0,1.33,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Sweet potato,Kharif,2020,2021,85.0,1061.0,12.48,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Sweet potato,Kharif,2021,2022,92.0,1063.0,11.55,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Sweet potato,Kharif,2022,2023,82.0,949.0,11.57,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Turmeric,Rabi,2021,2022,1.0,2.0,2.0,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Urad,Kharif,2020,2021,192.0,107.0,0.56,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Urad,Kharif,2021,2022,24.0,12.0,0.5,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Urad,Kharif,2022,2023,31.0,16.0,0.52,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Urad,Summer,2020,2021,235.0,272.0,1.16,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Urad,Summer,2021,2022,51.0,54.0,1.06,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Urad,Summer,2022,2023,73.0,65.0,0.89,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Wheat,Rabi,2020,2021,82467.0,337785.0,4.1,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Wheat,Rabi,2021,2022,85798.0,340446.0,3.97,tonnes,tonnes/hectare
Uttar Pradesh,Hathras,Wheat,Rabi,2022,2023,78596.0,316585.0,4.03,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Arhar/Tur,Kharif,2020,2021,5063.0,9222.0,1.82,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Arhar/Tur,Kharif,2021,2022,7077.0,11988.0,1.69,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Arhar/Tur,Kharif,2022,2023,5239.0,8875.0,1.69,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Bajra,Kharif,2020,2021,14751.0,27322.0,1.85,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Bajra,Kharif,2021,2022,15195.0,26120.0,1.72,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Bajra,Kharif,2022,2023,14471.0,17959.0,1.24,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Barley,Rabi,2020,2021,8688.0,26777.0,3.08,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Barley,Rabi,2021,2022,9836.0,28859.0,2.93,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Barley,Rabi,2022,2023,9836.0,29134.0,2.96,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Coriander,Rabi,2020,2021,3.0,2.0,0.67,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Coriander,Rabi,2021,2022,3.0,2.0,0.67,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Coriander,Rabi,2022,2023,3.0,2.0,0.67,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Dry chillies,Kharif,2020,2021,81.0,72.0,0.89,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Dry chillies,Kharif,2021,2022,85.0,75.0,0.88,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Dry chillies,Kharif,2022,2023,86.0,80.0,0.93,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Garlic,Rabi,2020,2021,1.0,6.0,6.0,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Garlic,Rabi,2021,2022,1.0,6.0,6.0,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Gram,Rabi,2020,2021,44275.0,62420.0,1.41,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Gram,Rabi,2021,2022,49672.0,59755.0,1.2,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Gram,Rabi,2022,2023,47609.0,57797.0,1.21,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Groundnut,Kharif,2020,2021,21.0,27.0,1.29,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Groundnut,Kharif,2021,2022,35.0,41.0,1.17,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Groundnut,Kharif,2022,2023,40.0,47.0,1.18,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Guar seed,Kharif,2020,2021,79.0,57.0,0.72,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Guar seed,Kharif,2021,2022,60.0,43.0,0.72,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Guar seed,Kharif,2022,2023,93.0,67.0,0.72,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Jowar,Kharif,2020,2021,5523.0,9075.0,1.64,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Jowar,Kharif,2021,2022,7700.0,17471.0,2.27,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Jowar,Kharif,2022,2023,5496.0,8755.0,1.59,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Linseed,Rabi,2020,2021,227.0,127.0,0.56,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Linseed,Rabi,2021,2022,269.0,169.0,0.63,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Linseed,Rabi,2022,2023,292.0,209.0,0.72,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Maize,Kharif,2020,2021,11.0,12.0,1.09,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Maize,Kharif,2021,2022,6.0,7.0,1.17,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Maize,Kharif,2022,2023,7.0,9.0,1.29,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Maize,Rabi,2020,2021,309.0,818.0,2.65,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Maize,Rabi,2021,2022,5.0,14.0,2.8,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Maize,Summer,2022,2023,1.0,3.0,3.0,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Masoor,Rabi,2020,2021,28099.0,34927.0,1.24,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Masoor,Rabi,2021,2022,30909.0,38636.0,1.25,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Masoor,Rabi,2022,2023,35131.0,43246.0,1.23,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Moong(Green Gram),Kharif,2020,2021,909.0,504.0,0.55,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Moong(Green Gram),Kharif,2021,2022,815.0,217.0,0.27,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Moong(Green Gram),Kharif,2022,2023,920.0,393.0,0.43,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Moong(Green Gram),Summer,2020,2021,104.0,101.0,0.97,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Moong(Green Gram),Summer,2021,2022,101.0,86.0,0.85,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Moong(Green Gram),Summer,2022,2023,189.0,163.0,0.86,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Onion,Rabi,2020,2021,29.0,435.0,15.0,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Onion,Rabi,2021,2022,51.0,827.0,16.22,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Onion,Rabi,2022,2023,224.0,3460.0,15.45,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Onion,Summer,2020,2021,255.0,4187.0,16.42,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Onion,Summer,2021,2022,178.0,2852.0,16.02,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Onion,Summer,2022,2023,160.0,2678.0,16.74,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Peas & beans (Pulses),Rabi,2020,2021,74009.0,148980.0,2.01,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Peas & beans (Pulses),Rabi,2021,2022,93571.0,170393.0,1.82,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Peas & beans (Pulses),Rabi,2022,2023,88169.0,154119.0,1.75,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Potato,Rabi,2020,2021,1279.0,30009.0,23.46,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Potato,Rabi,2021,2022,672.0,18883.0,28.1,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Potato,Rabi,2022,2023,672.0,18897.0,28.12,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Rapeseed &Mustard,Rabi,2020,2021,16212.0,17849.0,1.1,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Rapeseed &Mustard,Rabi,2021,2022,25776.0,29565.0,1.15,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Rapeseed &Mustard,Rabi,2022,2023,27819.0,33438.0,1.2,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Rice,Kharif,2020,2021,321.0,603.0,1.88,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Rice,Kharif,2021,2022,253.0,467.0,1.85,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Rice,Kharif,2022,2023,318.0,425.0,1.34,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Sannhamp,Kharif,2020,2021,737.0,201.0,0.27,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Sannhamp,Kharif,2021,2022,1.0,1.0,1.0,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Sannhamp,Kharif,2022,2023,62.0,36.0,0.58,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Sesamum,Kharif,2020,2021,31355.0,11413.0,0.36,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Sesamum,Kharif,2021,2022,34406.0,7260.0,0.21,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Sesamum,Kharif,2022,2023,30373.0,5103.0,0.17,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Soyabean,Kharif,2020,2021,77.0,52.0,0.68,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Soyabean,Kharif,2021,2022,221.0,115.0,0.52,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Soyabean,Kharif,2022,2023,43.0,23.0,0.53,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Urad,Kharif,2020,2021,9606.0,5331.0,0.55,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Urad,Kharif,2021,2022,9648.0,15003.0,1.56,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Urad,Kharif,2022,2023,10852.0,3277.0,0.3,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Urad,Summer,2021,2022,19.0,14.0,0.74,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Wheat,Rabi,2020,2021,144371.0,532022.0,3.69,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Wheat,Rabi,2021,2022,135801.0,465118.0,3.42,tonnes,tonnes/hectare
Uttar Pradesh,Jalaun,Wheat,Rabi,2022,2023,163199.0,583926.0,3.58,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Arhar/Tur,Kharif,2020,2021,9963.0,11888.0,1.19,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Arhar/Tur,Kharif,2021,2022,12463.0,23642.0,1.9,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Arhar/Tur,Kharif,2022,2023,11924.0,22620.0,1.9,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Bajra,Kharif,2020,2021,5997.0,9258.0,1.54,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Bajra,Kharif,2021,2022,6218.0,7760.0,1.25,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Bajra,Kharif,2022,2023,6301.0,8878.0,1.41,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Barley,Rabi,2020,2021,528.0,1248.0,2.36,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Barley,Rabi,2021,2022,711.0,2091.0,2.94,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Barley,Rabi,2022,2023,711.0,2181.0,3.07,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Coriander,Rabi,2020,2021,28.0,22.0,0.79,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Coriander,Rabi,2021,2022,28.0,21.0,0.75,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Coriander,Rabi,2022,2023,29.0,22.0,0.76,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Dry chillies,Kharif,2020,2021,3.0,3.0,1.0,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Dry chillies,Kharif,2021,2022,2.0,2.0,1.0,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Dry chillies,Kharif,2022,2023,3.0,3.0,1.0,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Garlic,Rabi,2020,2021,23.0,137.0,5.96,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Garlic,Rabi,2021,2022,20.0,123.0,6.15,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Garlic,Rabi,2022,2023,20.0,121.0,6.05,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Gram,Rabi,2020,2021,4992.0,9393.0,1.88,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Gram,Rabi,2021,2022,5451.0,13486.0,2.47,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Gram,Rabi,2022,2023,5451.0,11442.0,2.1,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Guar seed,Kharif,2020,2021,24.0,17.0,0.71,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Guar seed,Kharif,2021,2022,25.0,18.0,0.72,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Guar seed,Kharif,2022,2023,26.0,19.0,0.73,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Jowar,Kharif,2020,2021,3123.0,9804.0,3.14,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Jowar,Kharif,2021,2022,3609.0,6673.0,1.85,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Jowar,Kharif,2022,2023,3638.0,4689.0,1.29,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Linseed,Rabi,2020,2021,2.0,1.0,0.5,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Maize,Kharif,2020,2021,44817.0,70094.0,1.56,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Maize,Kharif,2021,2022,53940.0,84362.0,1.56,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Maize,Kharif,2022,2023,53940.0,143049.0,2.65,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Maize,Rabi,2020,2021,718.0,1901.0,2.65,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Maize,Rabi,2022,2023,118.0,333.0,2.82,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Maize,Summer,2020,2021,404.0,1168.0,2.89,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Maize,Summer,2021,2022,346.0,944.0,2.73,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Maize,Summer,2022,2023,119.0,342.0,2.87,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Masoor,Rabi,2020,2021,135.0,167.0,1.24,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Masoor,Rabi,2021,2022,144.0,179.0,1.24,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Masoor,Rabi,2022,2023,164.0,255.0,1.55,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Moong(Green Gram),Kharif,2020,2021,10.0,11.0,1.1,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Moong(Green Gram),Kharif,2021,2022,10.0,4.0,0.4,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Moong(Green Gram),Kharif,2022,2023,9.0,3.0,0.33,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Moong(Green Gram),Summer,2020,2021,759.0,1134.0,1.49,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Moong(Green Gram),Summer,2021,2022,775.0,742.0,0.96,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Moong(Green Gram),Summer,2022,2023,364.0,320.0,0.88,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Onion,Rabi,2020,2021,201.0,4409.0,21.94,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Onion,Rabi,2021,2022,200.0,3897.0,19.49,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Onion,Rabi,2022,2023,1208.0,18668.0,15.45,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Onion,Summer,2020,2021,776.0,16293.0,21.0,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Onion,Summer,2021,2022,954.0,15925.0,16.69,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Onion,Summer,2022,2023,122.0,2122.0,17.39,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Peas & beans (Pulses),Rabi,2020,2021,5515.0,10738.0,1.95,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Peas & beans (Pulses),Rabi,2021,2022,6054.0,14239.0,2.35,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Peas & beans (Pulses),Rabi,2022,2023,6625.0,12170.0,1.84,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Potato,Rabi,2020,2021,10113.0,241640.0,23.89,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Potato,Rabi,2021,2022,10962.0,347495.0,31.7,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Potato,Rabi,2022,2023,10970.0,347753.0,31.7,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Rapeseed &Mustard,Rabi,2020,2021,3524.0,3197.0,0.91,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Rapeseed &Mustard,Rabi,2021,2022,4273.0,3641.0,0.85,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Rapeseed &Mustard,Rabi,2022,2023,25270.0,37829.0,1.5,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Rice,Kharif,2020,2021,145649.0,404030.0,2.77,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Rice,Kharif,2021,2022,150827.0,397127.0,2.63,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Rice,Kharif,2022,2023,146263.0,411730.0,2.81,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Rice,Summer,2022,2023,6.0,21.0,3.5,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Sannhamp,Kharif,2020,2021,151.0,41.0,0.27,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Sannhamp,Kharif,2021,2022,154.0,90.0,0.58,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Sannhamp,Kharif,2022,2023,151.0,88.0,0.58,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Sesamum,Kharif,2020,2021,543.0,64.0,0.12,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Sesamum,Kharif,2021,2022,632.0,143.0,0.23,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Sesamum,Kharif,2022,2023,570.0,133.0,0.23,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Sugarcane,Kharif,2020,2021,2273.0,149000.0,65.55,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Sugarcane,Kharif,2021,2022,2253.0,138000.0,61.25,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Sugarcane,Kharif,2022,2023,2189.0,143000.0,65.33,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Sunflower,Summer,2020,2021,5.0,7.0,1.4,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Sunflower,Summer,2021,2022,6.0,8.0,1.33,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Sunflower,Summer,2022,2023,1.0,1.0,1.0,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Sweet potato,Kharif,2020,2021,82.0,1024.0,12.49,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Sweet potato,Kharif,2021,2022,84.0,970.0,11.55,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Sweet potato,Kharif,2022,2023,112.0,1296.0,11.57,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Tobacco,Rabi,2020,2021,9.0,40.0,4.44,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Tobacco,Rabi,2021,2022,9.0,40.0,4.44,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Urad,Kharif,2020,2021,6160.0,8544.0,1.39,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Urad,Kharif,2021,2022,6163.0,5331.0,0.87,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Urad,Kharif,2022,2023,5707.0,4120.0,0.72,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Urad,Summer,2020,2021,957.0,1527.0,1.6,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Urad,Summer,2021,2022,902.0,647.0,0.72,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Urad,Summer,2022,2023,394.0,300.0,0.76,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Wheat,Rabi,2020,2021,209293.0,773966.0,3.7,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Wheat,Rabi,2021,2022,218144.0,872794.0,4.0,tonnes,tonnes/hectare
Uttar Pradesh,Jaunpur,Wheat,Rabi,2022,2023,215069.0,857265.0,3.99,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Arhar/Tur,Kharif,2020,2021,365.0,530.0,1.45,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Arhar/Tur,Kharif,2021,2022,1236.0,2101.0,1.7,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Arhar/Tur,Kharif,2022,2023,410.0,695.0,1.7,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Bajra,Kharif,2020,2021,13.0,9.0,0.69,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Bajra,Kharif,2021,2022,7.0,12.0,1.71,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Bajra,Kharif,2022,2023,7.0,10.0,1.43,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Barley,Rabi,2020,2021,5849.0,13629.0,2.33,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Barley,Rabi,2021,2022,6201.0,15472.0,2.5,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Barley,Rabi,2022,2023,6201.0,18392.0,2.97,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Coriander,Rabi,2020,2021,22.0,17.0,0.77,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Coriander,Rabi,2021,2022,25.0,19.0,0.76,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Coriander,Rabi,2022,2023,28.0,22.0,0.79,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Dry chillies,Kharif,2020,2021,2.0,2.0,1.0,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Dry chillies,Kharif,2021,2022,2.0,2.0,1.0,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Dry chillies,Kharif,2022,2023,2.0,2.0,1.0,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Garlic,Rabi,2020,2021,2.0,12.0,6.0,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Garlic,Rabi,2021,2022,2.0,12.0,6.0,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Garlic,Rabi,2022,2023,2.0,12.0,6.0,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Ginger,Kharif,2020,2021,101.0,476.0,4.71,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Ginger,Kharif,2021,2022,101.0,453.0,4.49,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Ginger,Kharif,2022,2023,101.0,460.0,4.55,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Gram,Rabi,2020,2021,63785.0,68318.0,1.07,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Gram,Rabi,2021,2022,79055.0,108463.0,1.37,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Gram,Rabi,2022,2023,106266.0,155786.0,1.47,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Groundnut,Kharif,2020,2021,20662.0,28018.0,1.36,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Groundnut,Kharif,2021,2022,21623.0,30078.0,1.39,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Groundnut,Kharif,2022,2023,21623.0,30078.0,1.39,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Guar seed,Kharif,2020,2021,11.0,8.0,0.73,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Guar seed,Kharif,2021,2022,11.0,8.0,0.73,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Guar seed,Kharif,2022,2023,12.0,9.0,0.75,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Jowar,Kharif,2020,2021,1127.0,1390.0,1.23,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Jowar,Kharif,2021,2022,1895.0,4326.0,2.28,tonnes,tonnes/hectare
Uttar Pradesh,Jhansi,Jowar,Kharif,2022,2023,2050.0,3266.0,1.59,tonnes,tonnes/hectare
